listing_id,description,room_type,price,nbhood_full,host_name,last_review,month,price_per_month
4137789,"Sunny 2BR in Brooklyn townhouse, steps to subway",entire home/apt,180,"Brooklyn, Windsor Terrace",Elizabeth,2019-05-28,5,5490.0
4137979,Williamsburg/Greenpoint Studio,entire home/apt,125,"Brooklyn, Greenpoint",Eric,2019-06-30,6,3812.5
4140776,Basement 别墅的地下室,private room,65,"Queens, Forest Hills",Jessica,2019-05-25,5,1982.5
4144849,Cozy little studio in Chelsea,entire home/apt,115,"Manhattan, Chelsea",Yulia,2019-06-15,6,3507.5
4148088,Central Harlem Private Studio,entire home/apt,135,"Manhattan, Harlem",Loni & Russ,2019-06-23,6,4117.5
4148280,Comfy and Smart on Prospect Park,private room,50,"Brooklyn, Prospect-Lefferts Gardens",Keturah,2019-03-31,3,1525.0
4150932,Cozy Bedroom in BK Apt,private room,71,"Brooklyn, Prospect Heights",Morgan,2019-07-03,7,2165.5
4152752,Location is Everything. And Quiet Too!,private room,103,"Manhattan, Hell's Kitchen",Niko,2019-06-30,6,3141.5
4155099,Large Group Friendly Rental,entire home/apt,225,"Brooklyn, Canarsie",Leslie,2019-06-02,6,6862.5
4156015,Cozy East River 1 bed/1 bath,entire home/apt,99,"Manhattan, East Harlem",ZVIPCO  LLC (Robert),2019-07-06,7,3019.5
4157451,Bedroom in Manhattan - Prime Location,private room,90,"Manhattan, Upper East Side",Daniel,2019-06-13,6,2745.0
4160934,Luxury Private 2 Beds nr C/3 Subways,private room,75,"Brooklyn, Crown Heights",Steven,2019-06-27,6,2287.5
4161127,An Open and Peaceful Space Great for Families,entire home/apt,170,"Brooklyn, Windsor Terrace",Sandy,2019-06-27,6,5185.0
4162292,Charming Full 1BR Apt w/Backyard,entire home/apt,150,"Brooklyn, Flatbush",Joan,2019-07-01,7,4575.0
4162519,Happy cozy Manchi GUEST ROOM,shared room,30,"Brooklyn, Flatbush",Mari J,2019-06-29,6,915.0
4163781,Sun Soaked & Cozy PR Williamsburg,private room,99,"Brooklyn, Williamsburg",Danielle,2019-07-06,7,3019.5
4168812,PRIVATE 1BR APT: Free WIFI & DIRECT TV,entire home/apt,115,"Brooklyn, Bedford-Stuyvesant",R,2019-06-22,6,3507.5
4169094,"Room in 2br apt Location by N,W,M60bus,Beer Garden",private room,90,"Queens, Ditmars Steinway",Monika,2019-06-30,6,2745.0
4170460,#1 Superhost Special Offer in NYC!,private room,65,"Brooklyn, Bedford-Stuyvesant",Veronica,2019-06-22,6,1982.5
4170796,MODERN AND COZY FLAT w/ BACKYARD,entire home/apt,131,"Manhattan, Harlem",Monica,2019-07-01,7,3995.5
4171406,Private room in artist's loft!,private room,55,"Brooklyn, Williamsburg",Anna,2019-06-11,6,1677.5
4171692,Luxe New Queen Br near Subways,private room,70,"Brooklyn, Crown Heights",Steven,2019-07-06,7,2135.0
4178152,"Modern Private Entrance Bedroom, Nr A/C Subways",private room,77,"Brooklyn, Crown Heights",Steven,2019-06-28,6,2348.5
4178851,Lofty Living: Heart of Williamsburg,entire home/apt,380,"Brooklyn, Williamsburg",Jenny,2019-06-30,6,11590.0
4180643,luxury one bedroom apt in prime LES location,entire home/apt,150,"Manhattan, Lower East Side",Avril,2019-03-27,3,4575.0
4182262,BedStuy Brooklyn Charm Awaits U - 3BR Apt,entire home/apt,199,"Brooklyn, Bedford-Stuyvesant",Lou,2019-07-07,7,6069.5
4182568,WilliamsburgBrooklynPrivateBedroom,private room,150,"Brooklyn, Williamsburg",June,2019-06-02,6,4575.0
4183424,Charming West Village 1 bdrm,entire home/apt,145,"Manhattan, West Village",Susie,2019-04-08,4,4422.5
4183801,"Colorful apt, 25 mins to Manhattan",entire home/apt,120,"Brooklyn, Bedford-Stuyvesant",Katerina,2019-01-07,1,3660.0
4183989,SPRING in the City!! Zen-Style Tranquil Bedroom,private room,86,"Manhattan, Harlem",,2019-05-23,5,2623.0
4187387,Beautiful Studio in posh Upper East,entire home/apt,139,"Manhattan, Upper East Side",Cristina,2019-06-27,6,4239.5
4188351,"Cozy, charming private apt in Brooklyn",entire home/apt,116,"Brooklyn, Bedford-Stuyvesant",Brian,2019-06-16,6,3538.0
4188807,Spacious Bedroom in a Brooklyn House,private room,72,"Brooklyn, Prospect-Lefferts Gardens",Oates + Bill,2019-06-24,6,2196.0
4192400,Private+Cozy Room w/ Superhost ($0 Cleaning Fee)!,private room,72,"Brooklyn, Bushwick",Grace,2019-07-07,7,2196.0
4195677,Clean private room in safe area near Manhattan,private room,80,"Queens, Sunnyside",Keith,2019-06-24,6,2440.0
4197760,Stylish 1 BedRoom very quiet Upper East Side Apt!,entire home/apt,92,"Manhattan, Upper East Side",Kelly,2019-06-17,6,2806.0
4199782,Park Slope's - Pied à Terre (1-Bedroom Apt),entire home/apt,135,"Brooklyn, South Slope",Alexandre,2019-04-24,4,4117.5
4204083,The White House,entire home/apt,129,"Brooklyn, Bedford-Stuyvesant",Hazel,2019-06-20,6,3934.5
4206034,Clean and Huge Studio in Safe Area,entire home/apt,99,"Staten Island, Tompkinsville",Takao & Aiko,2019-05-30,5,3019.5
4208547,Sweet Luxe Bed w/Private Backyard,private room,73,"Brooklyn, Crown Heights",Steven,2019-07-06,7,2226.5
4211510,Simple Astoria Room 20minToManhattan,private room,50,"Queens, Ditmars Steinway",Funda,2019-06-20,6,1525.0
4215595,LowerEastSide apt share shortterm 3,shared room,40,"Manhattan, Lower East Side",Ben,2019-05-19,5,1220.0
4216813,Penthouse w/Terrace Williamsburg,entire home/apt,200,"Brooklyn, Greenpoint",Matt,2019-06-26,6,6100.0
4217758,Beautiful Apartment in Bushwick/Ridgewood,entire home/apt,98,"Queens, Ridgewood",Lumin And Hendrik,2019-07-05,7,2989.0
4218034,Urban Jungle Garden Duplex,entire home/apt,199,"Brooklyn, Bedford-Stuyvesant",Eric,2019-07-04,7,6069.5
4218098,"Sunny, small apartment near Central Park-Columbia",entire home/apt,110,"Manhattan, Harlem",Francesca,2019-06-24,6,3355.0
4218129,Special OFFER on Airbnb NYC Room!,private room,59,"Brooklyn, Bedford-Stuyvesant",Veronica,2019-06-24,6,1799.5
4219851,"Bushwick Brooklyn NYC Apt, with LG kitchen & yard!",entire home/apt,95,"Brooklyn, Bushwick",Amy,2019-05-27,5,2897.5
4220151,"Clean/Quiet Apt, Great Location, with washer/dryer",entire home/apt,159,"Manhattan, Chelsea",David,2019-06-19,6,4849.5
4224091,Brooklyn - Boerum Hill Beauty,entire home/apt,195,"Brooklyn, Boerum Hill",Nick,2019-07-03,7,5947.5
4225569,Lovely Astoria Studio-close to NYC!,entire home/apt,96,"Queens, Astoria",Orinda,2019-07-07,7,2928.0
4226098,W. 80's Central Park 3 Blocks Walk,private room,88,"Manhattan, Upper West Side",Mark,2019-06-25,6,2684.0
4227141,Cozy Bedroom,private room,35,"Brooklyn, Bedford-Stuyvesant",Reenie,2019-06-02,6,1067.5
4227161,New York I Love You 7 Bedrooms,entire home/apt,1050,"Brooklyn, Bedford-Stuyvesant",Nirit (Nina),2019-06-10,6,32025.0
4227207,Park Slope perfectly renovated 1BR+,entire home/apt,175,"Brooklyn, South Slope",Christophe,2019-07-01,7,5337.5
4227554,"Big 2BR, just minutes to Manhattan!",entire home/apt,195,"Queens, Woodside",David,2019-06-26,6,5947.5
4232255,Super Clean Newly Furnished in Prime Bay Ridge,private room,49,"Brooklyn, Bay Ridge",Beatriz,2019-03-05,3,1494.5
4233025,Huge Loft in Brooklyn 15 mins from Manhattan,entire home/apt,150,"Brooklyn, Williamsburg",Cristina,2019-06-08,6,4575.0
4235620,Elegant furnished 1BR apartment,entire home/apt,100,"Queens, Flushing",Louise & Thomas,2019-06-28,6,3050.0
4240861,Small Private Studio!,private room,80,"Brooklyn, Bushwick",Tameisha,2019-06-16,6,2440.0
4241028,Private Studio Apartment,entire home/apt,89,"Queens, Jamaica",Kishorie,2019-06-16,6,2714.5
4241486,Floor Through East Village Lux Apt,entire home/apt,280,"Manhattan, East Village",Lorcan,2019-07-04,7,8540.0
4244242,Best Bedroom in Bedstuy/Bushwick. Ensuite bathroom,private room,70,"Brooklyn, Bedford-Stuyvesant",BrooklynSleeps,2019-06-23,6,2135.0
4244528,Williamsburg Beauty,private room,80,"Brooklyn, Williamsburg",Angel,2019-05-27,5,2440.0
4249131,BEST LOCATION in MANHATTAN!,entire home/apt,96,"Manhattan, East Village",Gina,2019-06-21,6,2928.0
4249342,Perfect Private Room in Luxury Bldg w/Gym/Rooftop,private room,98,"Manhattan, Financial District",Andy,2019-06-01,6,2989.0
4250746,Newly-Renovated 2BR/1BTH Garden Apt,entire home/apt,140,"Brooklyn, Bushwick",Kevin,2019-06-10,6,4270.0
4256091,Charming West Village Apartment,entire home/apt,175,"Manhattan, West Village",Brandon,2019-05-04,5,5337.5
4257889,Large Room@ColumbiaUniversity/15min toTime Square,private room,89,"Manhattan, Morningside Heights",Stephenie,2019-07-05,7,2714.5
4258867,Charming Brownstone Apt Fort Greene,entire home/apt,178,"Brooklyn, Fort Greene",Hellen,2019-07-02,7,5429.0
4259427,Appartement en duplex de 3 chambres,entire home/apt,210,"Brooklyn, Crown Heights",Solange Et Michel,2019-05-02,5,6405.0
4260964,"Charming, private 1BR garden apt",entire home/apt,150,"Manhattan, Harlem",Erin,2019-05-22,5,4575.0
4261214,Cozy place in Uptown Manhattan,entire home/apt,149,"Manhattan, Harlem",Gita,2019-06-05,6,4544.5
4263624,LOVELY GARDEN APT FOR 2 TO 4,entire home/apt,106,"Brooklyn, Crown Heights",Gregory,2019-04-22,4,3233.0
4263802,Fort Greene - Parlor One Bed,entire home/apt,165,"Brooklyn, Fort Greene",Sj,2019-06-25,6,5032.5
4265471,Ladies Shared Dorm Room (Top Bunk),shared room,30,"Brooklyn, Bedford-Stuyvesant",Torell,2019-07-01,7,915.0
4268286,Cozy brownstone bed & bath; pvt.ent,private room,100,"Manhattan, East Harlem",Marjorie,2019-07-06,7,3050.0
4270683,Very nice studio 15 mins to the heart of Manhattan,entire home/apt,110,"Queens, Astoria",Daniela,2019-01-07,1,3355.0
4271119,Private bedroom in Hell's Kitchen,private room,112,"Manhattan, Upper West Side",Joseph  &  Hector,2019-07-01,7,3416.0
4271877,New Private Bathroom Master Bedroom,private room,69,"Brooklyn, Bedford-Stuyvesant",Caroline,2019-06-22,6,2104.5
4274462,Spacious and cosy private room.,private room,49,"Queens, Ridgewood",Diego,2019-05-28,5,1494.5
4274595,Garden Oasis Apartment - 2 bedroom,entire home/apt,200,"Manhattan, East Harlem",Julia,2019-06-15,6,6100.0
4276532,Harlem Getaway Jazz Mansion,entire home/apt,1000,"Manhattan, Harlem",Joyce,2019-06-09,6,30500.0
4276762,5Bedroom Manhattan townhome triplex,entire home/apt,310,"Manhattan, Harlem",Sean,2019-07-07,7,9455.0
4277724,"Bright, Spacious Wburg APT w/ VIEW!",entire home/apt,195,"Brooklyn, Williamsburg",Andrew,2019-06-24,6,5947.5
4277980,The Jewel of Crown Heights- Franklin Ave {NEW},entire home/apt,110,"Brooklyn, Crown Heights",SooKi,2019-06-13,6,3355.0
4278084,Midtown NYC Studio Apartment 4E,entire home/apt,75,"Manhattan, Midtown",Nina,2019-01-17,1,2287.5
4278389,M1 Twin couch bed sleeps 1 guest,shared room,45,"Bronx, Clason Point",Carol Gloria,2019-07-01,7,1372.5
4278568,The Lower East Side Experience,entire home/apt,165,"Manhattan, Lower East Side",Mila,2019-05-27,5,5032.5
4279260,Spacious Scandi-inspired apt in private house,entire home/apt,150,"Queens, Ridgewood",Linda,2019-06-09,6,4575.0
4279550,Pure Serenity 1BR in the Lower East Side,entire home/apt,180,"Manhattan, Lower East Side",Lea,2019-07-01,7,5490.0
4280053,Clean Room by Metro/Subway -15mns to Manhattan,private room,80,"Brooklyn, Bedford-Stuyvesant",Tony,2019-06-27,6,2440.0
4282178,A Superhost SALE! DELUXE Room!,private room,53,"Brooklyn, Bedford-Stuyvesant",Veronica,2019-06-24,6,1616.5
4282998,Spacious 1 BR & terrace on 19th floor viewing NYC,entire home/apt,200,"Manhattan, Kips Bay",Chris,2019-01-05,1,6100.0
4284031,BRIGHT BEAUTIFUL CHELSEA APT,entire home/apt,160,"Manhattan, Chelsea",Tess,2019-06-06,6,4880.0
4285876,LES/Chinatown One Bedroom apt (all to yourself),entire home/apt,140,"Manhattan, Lower East Side",Xiao,2019-04-06,4,4270.0
4286662,1 Bedroom in Greenwich Village!,entire home/apt,190,"Manhattan, Greenwich Village",Brian,2019-07-01,7,5795.0
4287589,"LG GARDEN Apt ON Sunset Park,  on41ST near 6th Ave",entire home/apt,125,"Brooklyn, Sunset Park",Katie,2019-07-01,7,3812.5
4288276,"New Apt near Central Park, Broadway, Museums",entire home/apt,145,"Manhattan, Upper East Side",Angela,2019-05-28,5,4422.5
4291200,"Comfy Rm, Hallway Bath, Forest Hills",private room,95,"Queens, Forest Hills",Ruth,2019-05-09,5,2897.5
4293935,Beautiful  brownstone room,private room,99,"Brooklyn, Crown Heights",Ana,2019-06-09,6,3019.5
4294546,Bright Apt Williamsburg-Greenpoint,entire home/apt,130,"Brooklyn, Greenpoint",Manuela,2019-05-05,5,3965.0
4295542,Private 1 Bdrm Suite in Historic Brownstone,private room,240,"Brooklyn, Brooklyn Heights",Judith,2019-05-22,5,7320.0
4296126,POSH  High Rise near Times Square,entire home/apt,259,"Manhattan, Hell's Kitchen",Lindsay Alexa,2019-06-17,6,7899.5
4296291,"100 st! cozy, clean, private UES E Harlem",entire home/apt,75,"Manhattan, East Harlem",Danielle,2019-06-27,6,2287.5
4296710,NICE SPACE IN NYC,private room,37,"Bronx, Kingsbridge",Victor,2019-06-24,6,1128.5
4296956,Sharbell’s vacation,entire home/apt,210,"Brooklyn, Canarsie",Sharon,2019-07-07,7,6405.0
4297952,Awesome Chelsea 1 bedroom,entire home/apt,199,"Manhattan, Chelsea",James,2019-07-06,7,6069.5
4299536,10 Minutes to Manhattan,entire home/apt,189,"Brooklyn, Clinton Hill",Victoria,2019-06-22,6,5764.5
4302293,Private Room with 2nd Full Bath in Modern Art Apt,private room,58,"Queens, Long Island City",J.,2019-06-06,6,1769.0
4303600,Luminous Modern Apt Share for Young Professionals,private room,60,"Brooklyn, Bedford-Stuyvesant",Ollie,2019-05-19,5,1830.0
4303825,Cute apartment with 2 big bedrooms,entire home/apt,190,"Queens, Long Island City",Walther,2019-03-10,3,5795.0
4305170,Cute ethnic cosy private studio!,entire home/apt,139,"Brooklyn, Clinton Hill",Mona,2019-06-22,6,4239.5
4308612,Holiday special! Best location!,entire home/apt,125,"Manhattan, Hell's Kitchen",Ehud,2019-06-30,6,3812.5
4308633,Wonderful Willi!,private room,94,"Brooklyn, Williamsburg",Basil,2019-06-03,6,2867.0
4308798,Upper East Side 1-Bedroom,entire home/apt,100,"Manhattan, Upper East Side",Karen,2019-06-11,6,3050.0
4308991,Big Room with Private Bathroom,private room,149,"Manhattan, East Village",Dean,2019-01-07,1,4544.5
4309079,Big Sunny Room in Apartment With Views,private room,128,"Manhattan, East Village",Tarek,2019-04-13,4,3904.0
4309648,Ebony & Ivory Close to Manhattan,entire home/apt,160,"Brooklyn, Bedford-Stuyvesant",Vinneth,2019-06-24,6,4880.0
4310501,Spacious Bedroom in East Village,private room,110,"Manhattan, East Village",Orhun,2019-06-30,6,3355.0
4311648,Modern & Sunny w/ Private Terrace,entire home/apt,285,"Brooklyn, Williamsburg",Liana,2019-05-26,5,8692.5
4318364,Beautiful Loft in Meatpacking,entire home/apt,650,"Manhattan, Chelsea",Ahmad,2019-07-02,7,19825.0
4320934,Central Harlem large beautiful studio,entire home/apt,133,"Manhattan, Harlem",Mina,2019-05-22,5,4056.5
4325329,Charming Brownstone Apt Steps from Central Park!,entire home/apt,200,"Manhattan, Upper West Side",Madeline,2019-06-28,6,6100.0
4333204,Harlem cosy renovated unit for two,entire home/apt,94,"Manhattan, Harlem",Mina,2019-07-03,7,2867.0
4334446,"Cozy 1 bdrm Park Slope, Brooklyn,",entire home/apt,120,"Brooklyn, South Slope",Janine,2019-06-23,6,3660.0
4338548,Gorgeous Sunny Bohemian Duplex with Garden,entire home/apt,102,"Brooklyn, Bedford-Stuyvesant",Angie And Matthew,2019-01-26,1,3111.0
4339188,Fantastic Comfortable Space. Affordable,entire home/apt,85,"Brooklyn, Bedford-Stuyvesant",Chema,2019-07-01,7,2592.5
4339202,"**ASTORIA one private cozy, cute room** Nihongo ok",private room,70,"Queens, Astoria",Mio,2019-05-23,5,2135.0
4341158,"Large, Cozy & Comfortable Apartment",entire home/apt,100,"Brooklyn, East Flatbush",Leatha,2019-06-24,6,3050.0
4343312,Room For Rent,private room,57,"Manhattan, Harlem",Cynthia,2019-07-06,7,1738.5
4343401,Room #1 Private Room,private room,39,"Brooklyn, Crown Heights",Shahana,2019-06-14,6,1189.5
4343956,Large Spacious Room For Rent,private room,107,"Manhattan, Morningside Heights",Cynthia,2019-01-03,1,3263.5
4350120,Spacious 3-room apt. in prime area of Brooklyn.,entire home/apt,137,"Brooklyn, Greenpoint",Peter,2019-05-06,5,4178.5
4352537,Beautiful Room In Gramercy!!!,private room,64,"Manhattan, Gramercy",Abel,2019-02-04,2,1952.0
4354764,A private humble abode for you,entire home/apt,90,"Brooklyn, Canarsie",Sandra,2019-06-16,6,2745.0
4356396,Cozy Studio in a great neighborhood (Upper East),entire home/apt,146,"Manhattan, Upper East Side",Husain,2019-03-24,3,4453.0
4357892,New!!!  4 BR/2 Bth in a private house.,entire home/apt,189,"Queens, Bay Terrace",Roman,2019-06-15,6,5764.5
4358291,Stunning Brooklyn Brownstone,entire home/apt,985,"Brooklyn, Park Slope",Wayne,2019-07-05,7,30042.5
4359718,Charming 2BD flt in Trendy Bushwick,entire home/apt,140,"Brooklyn, Bushwick",Treasure,2019-06-19,6,4270.0
4359756,"MANHATTANs BEST, 12minutes from TIMES SQUARE",private room,97,"Queens, Long Island City",Aj,2019-04-20,4,2958.5
4362570,Welcoming Park Slope Garden Apt.,entire home/apt,220,"Brooklyn, Park Slope",Felicia,2019-04-29,4,6710.0
4365276,Entire 2BR APT (not a railroad),entire home/apt,170,"Brooklyn, Williamsburg",Amanda,2019-06-22,6,5185.0
4365756,Brownstone Parlor Floor Suite by Superhost!,entire home/apt,110,"Brooklyn, Bedford-Stuyvesant",Steef,2019-07-02,7,3355.0
4365765,Beautiful spacious bedroom,private room,55,"Brooklyn, East Flatbush",Marie,2019-01-01,1,1677.5
4365833,"Lux Baby Friendly Apt, Williamsburg, Brooklyn",entire home/apt,150,"Brooklyn, Williamsburg",Mauricio,2019-02-18,2,4575.0
4377337,Beautiful Railroad Style Apartment!,entire home/apt,120,"Manhattan, East Harlem",Leonella,2019-06-18,6,3660.0
4377929,Spacious 1Br in East Village,entire home/apt,198,"Manhattan, East Village",David,2019-06-18,6,6039.0
4378816,"Room in Bushwick Brooklyn NYC, LG KITCHEN & YARD",private room,60,"Brooklyn, Bushwick",Amy,2019-06-17,6,1830.0
4378951,Child-friendly 2BR w/ Yard access and Free Parking,entire home/apt,170,"Brooklyn, Bedford-Stuyvesant",Benjamin,2019-06-22,6,5185.0
4384181,Livin' La Vida Brooklyn!!!,entire home/apt,83,"Brooklyn, Bedford-Stuyvesant",Bellamy,2019-06-30,6,2531.5
4386513,"2 Bedroom Duplex, INCREDIBLE views! 30day discount",entire home/apt,230,"Manhattan, East Village",Dan,2019-06-10,6,7015.0
4386598,1 Bedroom in Top Lower East Side Address,entire home/apt,180,"Manhattan, Lower East Side",Jessica,2019-07-01,7,5490.0
4387007,Beautiful Beach  & Great Space,private room,110,"Queens, Belle Harbor",Mark,2019-06-23,6,3355.0
4387152,Petit chalet with secret garden,entire home/apt,160,"Brooklyn, Williamsburg",Kanae,2019-06-19,6,4880.0
4392596,Great room in a 2 BD apartment,private room,75,"Queens, Ditmars Steinway",Waleed,2019-05-26,5,2287.5
4396142,Entirely private suite in our townhouse!,entire home/apt,160,"Queens, Long Island City",Pascal & Karin,2019-06-30,6,4880.0
4396299,"Cozy Private Bedroom, Brooklyn NY.",private room,39,"Brooklyn, Brownsville",Shahana,2019-06-24,6,1189.5
4396939,Private Room in Midtown Manhattan,private room,89,"Manhattan, Hell's Kitchen",Matthew & Marilyn,2019-06-01,6,2714.5
4397455,Quiet 2 bedroom retreat in the heart of Brooklyn,entire home/apt,85,"Brooklyn, Canarsie",Gina,2019-06-22,6,2592.5
4399721,Bedroom in Beautiful Brooklyn Loft,private room,50,"Brooklyn, Crown Heights",Emily,2019-03-25,3,1525.0
4401013,3BR/2BA Duplex - 1min to subway!,entire home/apt,229,"Brooklyn, Bedford-Stuyvesant",Erin,2019-06-24,6,6984.5
4402117,GORGEOUS 2 Bedroom in Queens NYC,entire home/apt,149,"Queens, Kew Gardens Hills",Mark,2019-06-23,6,4544.5
4403928,Modern Apt Close to Manhattan,private room,56,"Queens, Ridgewood",Marina,2019-06-15,6,1708.0
4404544,"Beautiful, bright, quiet room w/ private bathroom",private room,75,"Brooklyn, Bushwick",Rustam,2019-06-17,6,2287.5
4405156,CHEAP & CONVENIENT,entire home/apt,115,"Manhattan, East Harlem",Christine,2019-06-25,6,3507.5
4405874,Master room super clean in Prospect Park!!!! :),private room,90,"Brooklyn, Prospect-Lefferts Gardens",Michelle,2019-06-10,6,2745.0
